customer_id,country,industry,company_size,annual_revenue,gross_margin,gross_profit,annual_gross_profit,number_of_orders,invoice_count,avg_invoice_value,revenue_per_order,product_count,product_category,payment_delay_days,payment_delay_category,overdue_amount,overdue_ratio,credit_limit,current_exposure,exposure_utilization,order_frequency,relationship_length_months,relationship_years,default_flag,risk_score,risk_category,risk_band,default_probability_proxy,exposure_at_risk,payment_behavior_score,profitability_score,commercial_value_score,segment_id,segment_name,segment_description,segment_priority,main_risk_driver,commercial_action
CUST109,Germany,Electronics,Mid-Market,1106567.2,0.056,61967.7632,61967.7632,15,15,73771.15,69160.45,3,Components,1.9,On Time,8346.71,0.0075428857822574,929833.34,668280.22,0.718709677585105,0.4545454545454545,32,2.6666666666666665,0,3.094429108094936,Medium Risk,Band 2 (Medium),0.1547214554047468,676626.9299999999,9.366666666666667,10.0,10.0,2,Stable Low-Risk Customers,"Consistent revenue, predictable payment, low default risk",MAINTAIN,Limited growth potential,"Regular engagement, loyalty programs"
CUST110,Spain,FMCG,SME,400524.05,0.1585,63483.061925,63483.061925,22,22,18205.64,17414.089130434782,2,Software,14.6,Delayed,31138.46,0.0777442952549847,307272.94,196845.23,0.6406201274975902,0.3928571428571428,55,4.583333333333333,0,2.4502779503683914,Low Risk,Band 1 (Low),0.12251389751841957,227983.69,5.133333333333334,5.5902405,4.7977405,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST111,Italy,Logistics,Mid-Market,876371.26,0.2349,205859.608974,205859.608974,17,17,51551.25,48687.292222222226,5,Components,7.1,Moderate Delay,11043.91,0.0126018623659422,475535.61,646646.32,1.3598273323813543,0.2741935483870967,61,5.083333333333333,0,2.5488028970235796,Medium Risk,Band 2 (Medium),0.127440144851179,657690.23,7.633333333333333,10.0,9.9382126,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST112,Belgium,Pharma,Mid-Market,455250.56,0.231,105162.87936,105162.87936,8,8,56906.32,50583.39555555556,5,Components,6.8,On Time,20707.33,0.0454855673323158,391789.52,236097.24,0.602612443537023,0.6666666666666666,11,0.9166666666666666,0,1.7041094257325722,Low Risk,Band 1 (Low),0.08520547128662861,256804.57,7.733333333333333,6.8625056,5.7075056,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST113,Germany,Logistics,Mid-Market,1474324.92,0.0659,97158.012228,97158.012228,27,27,54604.63,52654.46142857143,1,Machinery,32.1,High Delay,51641.66,0.0350273262694121,1290863.08,647457.03,0.5015690974750773,1.8,14,1.1666666666666667,0,3.912940138438785,Medium Risk,Band 2 (Medium),0.19564700692193926,699098.6900000001,0.0,10.0,10.0,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST114,Austria,Logistics,Mid-Market,1242332.16,0.1709,212314.566144,212314.566144,20,20,62116.61,59158.67428571428,5,Chemicals,17.9,Delayed,16783.71,0.0135098410396028,1082694.17,427302.37,0.3946658085353922,0.7407407407407407,26,2.1666666666666665,0,1.6411603453876067,Low Risk,Band 1 (Low),0.08205801726938033,444086.08,4.033333333333334,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST115,Germany,Logistics,Mid-Market,826634.34,0.1336,110438.347824,110438.347824,18,18,45924.13,43507.07052631579,5,Components,0.0,On Time,15075.68,0.0182374228488762,609166.72,227668.93,0.3737382928595086,1.3846153846153846,12,1.0,0,1.623375968510027,Low Risk,Band 1 (Low),0.08116879842550136,242744.61,10.0,9.6023434,8.934343399999998,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST116,Netherlands,Retail,Enterprise,683898.35,0.1405,96087.718175,96087.718175,23,23,29734.71,28495.764583333337,4,Packaging,25.2,Delayed,34902.71,0.0510349381599604,571262.38,386766.89,0.6770389641259468,0.2948717948717949,77,6.416666666666667,0,2.70444076686491,Medium Risk,Band 2 (Medium),0.1352220383432455,421669.60000000003,1.5999999999999996,8.243983499999999,7.5414835,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST117,Italy,Pharma,Mid-Market,647108.91,0.1088,70405.449408,70405.449408,17,17,38065.23,35950.495,2,Packaging,0.4,On Time,23798.57,0.036776761426393,353950.98,402891.25,1.1382684969507977,0.320754716981132,52,4.333333333333333,0,3.2907510853127393,Medium Risk,Band 2 (Medium),0.16453755426563696,426689.82,9.866666666666667,7.5590891000000004,7.0150891,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST118,Belgium,Chemicals,SME,217083.87,0.1486,32258.663082000003,32258.663082000003,15,15,14472.26,13567.741875,1,Packaging,8.5,Moderate Delay,3432.83,0.0158133812520671,126147.06,111732.13,0.8857291640337419,0.1595744680851064,93,7.75,0,2.048798711417354,Low Risk,Band 1 (Low),0.1024399355708677,115164.96,7.166666666666666,3.6568387,2.9138387000000003,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST119,Italy,Logistics,SME,623343.83,0.2127,132585.23264099998,132585.23264099998,18,18,34630.21,32807.57,2,Packaging,6.5,On Time,6346.95,0.010182101265027,434849.56,375573.45,0.8636859377278348,0.5806451612903226,30,2.5,1,16.77549535224255,High Risk,Band 4 (High),0.8387747676121275,381920.4,7.833333333333334,8.360438299999998,7.296938299999999,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST120,Spain,Chemicals,SME,527976.06,0.2027,107020.747362,107020.747362,17,17,31057.42,29332.003333333338,2,Software,23.9,Delayed,7448.92,0.014108442719895,348658.52,235493.17,0.675426402886482,0.6071428571428571,27,2.25,0,2.0353870141987906,Low Risk,Band 1 (Low),0.10176935070993953,242942.09000000003,2.033333333333334,7.3067606000000005,6.293260600000002,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST121,Germany,Electronics,Mid-Market,887057.02,0.1641,145566.056982,145566.056982,17,17,52179.82,49280.945555555554,5,Components,0.0,On Time,54156.99,0.0610524338107813,770410.36,442611.23,0.574513600776897,0.425,39,3.25,0,1.7611966720400443,Low Risk,Band 1 (Low),0.08805983360200222,496768.22,10.0,10.0,9.691070199999999,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST122,Austria,Chemicals,Enterprise,80090.71,0.146,11693.24366,11693.24366,17,17,4711.22,4449.483888888889,4,Machinery,0.0,On Time,3167.2,0.0395451607303825,50722.5,42775.14,0.8433168711943749,2.125,7,0.5833333333333334,0,2.619661694898477,Medium Risk,Band 2 (Medium),0.13098308474492384,45942.34,10.0,2.2609071,1.5309071,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST123,France,Pharma,SME,581360.23,0.205,119178.84715,119178.84715,15,15,38757.35,36335.014375,4,Machinery,24.3,Delayed,43662.73,0.0751044322380375,351774.33,307249.4,0.8734275749999341,0.4838709677419355,30,2.5,0,2.9076906079041684,Medium Risk,Band 2 (Medium),0.14538453039520843,350912.13,1.9000000000000004,7.863602299999999,6.8386023,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST124,Belgium,Automotive,SME,647184.09,0.1251,80962.72965899999,80962.72965899999,17,17,38069.65,35954.67166666666,1,Packaging,5.4,On Time,9084.51,0.014036979802742,527710.47,247454.63,0.4689212059778369,0.2463768115942029,68,5.666666666666667,0,1.5997215837109433,Low Risk,Band 1 (Low),0.07998607918554716,256539.14,8.2,7.7228409,7.0973409,2,Stable Low-Risk Customers,"Consistent revenue, predictable payment, low default risk",MAINTAIN,Limited growth potential,"Regular engagement, loyalty programs"
CUST125,Belgium,Pharma,Enterprise,528887.02,0.1036,54792.695272,54792.695272,15,15,35259.13,33055.43875,5,Machinery,12.2,Moderate Delay,32824.47,0.0620632928369804,421698.65,232265.5,0.5507854957549644,0.3260869565217391,45,3.75,0,2.8347440008724387,Medium Risk,Band 2 (Medium),0.14173720004362195,265089.97,5.933333333333334,6.324870199999999,5.8068702,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST126,France,Pharma,SME,1138058.66,0.0271,30841.389685999995,30841.389685999995,7,7,162579.81,142257.3325,5,Machinery,17.0,Delayed,8106.8,0.0071233586500654,714536.49,709622.71,0.9931231223740676,0.1296296296296296,53,4.416666666666667,0,4.329483113948658,Medium Risk,Band 2 (Medium),0.21647415569743292,717729.51,4.333333333333333,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST127,Spain,Chemicals,SME,722452.2,0.0768,55484.32895999999,55484.32895999999,23,23,31410.97,30102.175,4,Packaging,15.4,Delayed,23802.98,0.0329474808159862,456235.42,514150.08,1.126940297618438,0.3333333333333333,68,5.666666666666667,0,4.004127108431433,Medium Risk,Band 2 (Medium),0.20020635542157167,537953.06,4.866666666666666,7.992521999999999,7.608522000000001,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST128,Austria,Pharma,SME,1167153.15,0.2359,275331.42808499996,275331.42808499996,14,14,83368.08,77810.20999999999,3,Software,16.6,Delayed,74329.96,0.0636848386177395,1001910.18,760237.23,0.7587878087028133,0.2857142857142857,48,4.0,0,2.1803876596808762,Low Risk,Band 1 (Low),0.10901938298404382,834567.19,4.466666666666666,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST129,France,Pharma,Mid-Market,872007.64,0.1193,104030.511452,104030.511452,17,17,51294.57,48444.86888888889,3,Components,14.9,Delayed,2449.77,0.0028093446520688,455949.87,496717.5,1.0894125268615835,0.2023809523809523,83,6.916666666666667,0,3.015049810939717,Medium Risk,Band 2 (Medium),0.15075249054698586,499167.27,5.033333333333333,9.9130764,9.3165764,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST130,France,Electronics,SME,1166974.64,0.02,23339.4928,23339.4928,14,14,83355.33,77798.30933333332,5,Packaging,1.0,On Time,57780.78,0.04951331247434,924226.52,366601.15,0.3966572502156759,0.1647058823529411,84,7.0,0,2.772754333559405,Medium Risk,Band 2 (Medium),0.13863771667797026,424381.93000000005,9.666666666666666,10.0,10.0,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST131,Netherlands,Retail,Enterprise,1122669.34,0.1605,180188.42907,180188.42907,18,18,62370.52,59087.86000000001,1,Software,0.0,On Time,10583.98,0.0094275131803194,625610.11,562948.47,0.8998391506158686,0.2222222222222222,80,6.666666666666667,0,1.7021817400076256,Low Risk,Band 1 (Low),0.08510908700038128,573532.45,10.0,10.0,10.0,1,Strategic High-Value Customers,"High revenue, excellent payment history, strategic importance",CRITICAL,Concentration risk,"Dedicated account management, cross-sell opportunities"
CUST132,Belgium,Electronics,SME,655641.2,0.1296,84971.09951999999,84971.09951999999,15,15,43709.41,40977.575,2,Components,9.9,Moderate Delay,9888.66,0.015082426180638,529662.71,478823.39,0.9040156706502824,0.2205882352941176,67,5.583333333333333,0,2.580357417412336,Medium Risk,Band 2 (Medium),0.1290178708706168,488712.05,6.699999999999999,7.852411999999999,7.204411999999999,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST133,Belgium,FMCG,SME,541962.04,0.1538,83353.761752,83353.761752,11,11,49269.28,45163.503333333334,4,Packaging,14.5,Delayed,34156.31,0.0630234361062205,337237.2,401046.1,1.1892107394997071,0.127906976744186,85,7.083333333333333,0,3.2351089678491785,Medium Risk,Band 2 (Medium),0.16175544839245892,435202.41,5.166666666666667,6.9576204,6.1886204000000005,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST134,Netherlands,FMCG,Enterprise,397785.75,0.2193,87234.41497499999,87234.41497499999,20,20,19889.29,18942.178571428572,5,Components,0.0,On Time,22655.26,0.0569534227908944,279876.27,198018.76,0.7075225062821241,2.2222222222222223,8,0.6666666666666666,1,16.804005728224737,High Risk,Band 4 (High),0.8402002864112369,220674.02000000002,10.0,6.1708575,5.0743575,6,New / Limited-History Customers,Short relationship history with limited behavioral evidence,REVIEW,Limited performance history,"Controlled onboarding, smaller exposure increases"
CUST135,Netherlands,Logistics,Mid-Market,919425.32,0.1515,139292.93597999998,139292.93597999998,27,27,34052.79,32836.61857142857,2,Packaging,10.6,Moderate Delay,63742.57,0.0693287085023182,722420.6,637026.21,0.881794082282701,0.36,74,6.166666666666667,0,2.6611344992506143,Medium Risk,Band 2 (Medium),0.1330567249625307,700768.7799999999,6.466666666666667,10.0,9.9517532,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST136,Germany,Electronics,Enterprise,1514889.83,0.0557,84379.36353100001,84379.36353100001,21,21,72137.61,68858.62863636365,2,Components,14.1,Delayed,57703.22,0.03809070392925,988146.75,863819.88,0.8741817751251277,0.2837837837837837,73,6.083333333333333,0,3.7185058483509215,Medium Risk,Band 2 (Medium),0.18592529241754607,921523.1,5.3,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST137,Germany,Automotive,Mid-Market,212793.81,0.1985,42239.571285,42239.571285,16,16,13299.61,12517.28294117647,2,Components,21.4,Delayed,2044.7,0.0096088321365663,102585.14,158512.56,1.5451805202825168,0.6153846153846154,25,2.0833333333333335,1,18.690981697657566,High Risk,Band 4 (High),0.9345490848828784,160557.26,2.866666666666667,4.1129381,3.1204381000000003,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST138,Belgium,Pharma,Mid-Market,701803.75,0.1644,115376.5365,115376.5365,20,20,35090.19,33419.22619047619,5,Machinery,7.4,Moderate Delay,19429.51,0.0276851042759066,463501.8,235003.94,0.5070183977699612,0.2816901408450704,70,5.833333333333333,0,1.3438509630805089,Low Risk,Band 1 (Low),0.06719254815402545,254433.45,7.533333333333333,8.6620375,7.840037499999999,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST139,Austria,Electronics,SME,1263670.23,0.1904,240602.811792,240602.811792,16,16,78979.39,74333.54294117646,4,Software,6.8,On Time,77339.09,0.0612019561463743,743606.06,452787.17,0.60890731578948,0.1904761904761904,83,6.916666666666667,0,1.3624302807499542,Low Risk,Band 1 (Low),0.06812151403749771,530126.26,7.733333333333333,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST140,Austria,Automotive,Enterprise,691621.15,0.226,156306.3799,156306.3799,19,19,36401.11,34581.0575,3,Chemicals,2.7,On Time,7473.92,0.0108063786076946,527079.78,406241.1,0.7707392987058415,0.3064516129032258,61,5.083333333333333,0,1.2095962929399064,Low Risk,Band 1 (Low),0.060479814646995325,413715.01999999996,9.1,9.1762115,8.0462115,2,Stable Low-Risk Customers,"Consistent revenue, predictable payment, low default risk",MAINTAIN,Limited growth potential,"Regular engagement, loyalty programs"
CUST141,Belgium,Electronics,Enterprise,809600.37,0.087,70435.23219,70435.23219,14,14,57828.6,53973.358,5,Chemicals,7.9,Moderate Delay,49251.01,0.0608337296090158,536481.84,404474.01,0.753937933852982,0.1891891891891892,73,6.083333333333333,0,3.0620457045780904,Medium Risk,Band 2 (Medium),0.1531022852289045,453725.02,7.366666666666667,8.9660037,8.5310037,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST142,Netherlands,Logistics,Mid-Market,908986.73,0.0927,84263.069871,84263.069871,21,21,43285.08,41317.57863636363,3,Machinery,0.0,On Time,67023.95,0.073734794786197,610909.95,440095.26,0.7203930137318596,0.3962264150943396,52,4.333333333333333,0,2.938581052419962,Medium Risk,Band 2 (Medium),0.1469290526209981,507119.21,10.0,10.0,9.5533673,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST143,Spain,Logistics,SME,1134344.26,0.0605,68627.82773,68627.82773,13,13,87257.25,81024.59,1,Packaging,9.3,Moderate Delay,37411.45,0.032980684364698,898218.45,414420.84,0.4613809034979616,0.3611111111111111,35,2.9166666666666665,0,2.9486906152468406,Medium Risk,Band 2 (Medium),0.14743453076234203,451832.29000000004,6.9,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST144,Italy,Retail,Enterprise,1119005.61,0.0428,47893.440108,47893.440108,14,14,79928.97,74600.37400000001,2,Components,13.5,Moderate Delay,52140.71,0.0465955751552964,1003843.3,833814.77,0.8306224387802054,0.4827586206896552,28,2.3333333333333335,0,4.215676145469449,Medium Risk,Band 2 (Medium),0.21078380727347246,885955.48,5.5,10.0,10.0,5,High-Risk Low-Margin Customers,Limited profitability combined with elevated risk,RESTRICT,Low margin and payment inconsistency,"Pricing review, reduce exposure, or exit"
CUST145,Spain,Pharma,SME,1065386.14,0.2333,248554.586462,248554.586462,18,18,59188.12,56072.9547368421,2,Software,19.7,Delayed,84005.36,0.07884968355222,951678.56,749023.35,0.787054979991577,0.5294117647058824,33,2.75,0,2.5865740950675806,Medium Risk,Band 2 (Medium),0.12932870475337904,833028.71,3.4333333333333336,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST146,Netherlands,Chemicals,Enterprise,966092.56,0.1947,188098.221432,188098.221432,18,18,53671.81,50846.976842105265,3,Chemicals,25.3,Delayed,25779.21,0.0266839959930685,578500.72,302979.17,0.5237317077141689,0.4090909090909091,43,3.5833333333333335,0,1.8121853833728858,Low Risk,Band 1 (Low),0.09060926916864429,328758.38,1.5666666666666664,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST147,Spain,Retail,Enterprise,279436.02,0.162,45268.63524,45268.63524,19,19,14707.16,13971.801,5,Machinery,6.2,On Time,14661.96,0.0524698283347563,160330.32,78933.24,0.4923163628657866,0.5428571428571428,34,2.8333333333333335,1,16.802724685742955,High Risk,Band 4 (High),0.8401362342871478,93595.20000000001,7.933333333333334,4.414360200000001,3.6043602,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST148,Austria,Electronics,Mid-Market,1142248.15,0.1836,209716.76034,209716.76034,19,19,60118.32,57112.407499999994,4,Chemicals,24.7,Delayed,73355.38,0.0642201784261465,973051.07,291853.92,0.2999368984812894,0.4042553191489361,46,3.8333333333333335,0,1.758635224371751,Low Risk,Band 1 (Low),0.08793176121858755,365209.3,1.7666666666666675,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
CUST149,Belgium,Pharma,Enterprise,915959.56,0.2123,194458.214588,194458.214588,20,20,45797.98,43617.12190476191,1,Machinery,2.4,On Time,36203.38,0.0395250855834295,535948.42,447552.91,0.8350671320183477,0.3278688524590163,60,5.0,0,1.5663349487041316,Low Risk,Band 1 (Low),0.07831674743520659,483756.29,9.2,10.0,10.0,3,Growth Potential Customers,Above-average revenue with moderate risk profile,DEVELOP,Payment behavior volatility,"Expansion opportunities, credit line review"
CUST150,Austria,Pharma,SME,1248189.78,0.1326,165509.964828,165509.964828,20,20,62409.49,59437.60857142857,4,Machinery,0.0,On Time,71067.51,0.0569364620177735,619425.37,608506.52,0.9823726141520772,0.2597402597402597,76,6.333333333333333,0,2.6294035911130096,Medium Risk,Band 2 (Medium),0.1314701795556505,679574.03,10.0,10.0,10.0,4,Late-Paying Watchlist,Acceptable revenue but concerning payment delays,MONITOR,Payment delay and working capital issues,"Credit tightening, enhanced collection procedures"
